""	"TCGA.61.2610"	"TCGA.13.0889"	"TCGA.24.1103"	"TCGA.23.1111"	"TCGA.23.2641"	"TCGA.61.1741"	"TCGA.OY.A56P"	"TCGA.09.2049"	"TCGA.24.2267"	"TCGA.13.1487"	"TCGA.04.1646"	"TCGA.13.0920"	"TCGA.61.1914"	"TCGA.59.2354"	"TCGA.24.1843"	"TCGA.24.2289"	"TCGA.10.0930"	"TCGA.13.1481"	"TCGA.25.2391"	"TCGA.04.1331"	"TCGA.23.1114"	"TCGA.13.0916"	"TCGA.24.1846"	"TCGA.13.1504"	"TCGA.20.1687"	"TCGA.29.1688"	"TCGA.29.1693"	"TCGA.23.1110"	"TCGA.29.1768"	"TCGA.42.2588"	"TCGA.24.2035"	"TCGA.04.1362"	"TCGA.24.1552"	"TCGA.04.1356"	"TCGA.24.2024"	"TCGA.61.1915"	"TCGA.24.2261"	"TCGA.09.1675"	"TCGA.13.0805"	"TCGA.13.0717"	"TCGA.09.2053"	"TCGA.24.1474"	"TCGA.13.1510"	"TCGA.04.1361"	"TCGA.61.1737"	"TCGA.13.0795"	"TCGA.23.1123"	"TCGA.23.1118"	"TCGA.04.1369"	"TCGA.13.0791"	"TCGA.24.1562"	"TCGA.24.2260"	"TCGA.57.1992"	"TCGA.61.1910"	"TCGA.29.1691"	"TCGA.24.2298"	"TCGA.13.0794"	"TCGA.61.1913"	"TCGA.42.2591"	"TCGA.13.0887"	"TCGA.25.2398"	"TCGA.61.2095"	"TCGA.36.2547"	"TCGA.61.1899"	"TCGA.23.1021"	"TCGA.13.0804"	"TCGA.29.1769"	"TCGA.61.2016"	"TCGA.24.1435"	"TCGA.13.1495"	"TCGA.23.1027"	"TCGA.25.2392"	"TCGA.59.2352"	"TCGA.36.2545"	"TCGA.61.1738"	"TCGA.20.1682"	"TCGA.36.2532"	"TCGA.42.2593"	"TCGA.30.1714"	"TCGA.24.1927"	"TCGA.13.1494"	"TCGA.24.1469"	"TCGA.09.0365"	"TCGA.29.1699"	"TCGA.25.1319"	"TCGA.61.2104"	"TCGA.61.1740"	"TCGA.31.1959"	"TCGA.61.2087"	"TCGA.10.0931"	"TCGA.13.0923"	"TCGA.29.1764"	"TCGA.23.2645"	"TCGA.42.2590"	"TCGA.09.0364"	"TCGA.13.1483"	"TCGA.OY.A56Q"	"TCGA.29.1763"	"TCGA.04.1648"	"TCGA.04.1336"
"BAP1"	88.4888380759983	116.201726680282	106.239727790607	102.595316369828	115.713789381926	107.565370651814	87.5904755426196	84.3670262523476	103.958515835774	109.04878730785	97.4887260281942	105.039159392167	93.9331531516963	98.882264807138	100.284564103153	72.721833276748	85.0616559803934	109.286825012868	91.4813460850476	105.519821635206	86.285029303525	88.4318987390513	93.1429007563233	106.815093602414	95.7255682380467	86.1939923400504	103.344746678896	101.762038100793	124.188153441661	82.2733064310355	92.2959324401597	96.0828571935024	95.2873948346001	116.121148667073	88.9297233809157	102.563183070387	108.826750456605	90.4924109661498	101.706477510188	96.7533022845022	81.194798789755	109.19023900906	103.378830652058	93.8340659882418	111.308073758765	74.6242309696326	89.2981697621436	90.1195100124272	104.341264912941	77.6239041034612	105.398547520602	98.8548969249278	105.262108920394	110.479611376859	74.2096589650443	106.028446334532	103.437419693428	105.204201995915	103.072222109229	111.275762644227	97.8845061444667	89.2118047778296	87.2945862334083	88.1018148478152	94.8833944019038	103.714738911344	100.424287290434	105.8582840844	80.8130861095325	107.086601765746	99.0112141432476	104.660419157149	88.9081488995377	108.44247896999	75.7257121410607	101.331456793388	110.155417805128	98.5863392190196	101.391626114679	108.0962892609	83.236580319478	104.570420730534	86.5926719868562	94.5807650045121	83.6710024106826	95.1818361642506	94.0293622419636	107.370301098592	82.5398731624974	107.99008471825	99.8304394836259	103.981771096659	106.260889071815	95.4334718372697	105.255608158067	91.3847776029904	109.421122322859	91.9610329997491	110.402799823928	100.537409472714
"USH2A"	104.117938291541	96.6720766496273	113.495984768527	112.265636197135	102.021400895877	104.820528081623	98.0134811566011	93.6335431786353	98.920714624156	94.8843464353693	93.9387431349564	98.5749106856259	84.5238010959791	100.9662712933	104.273619163278	93.3922925529805	112.507866630795	104.457034640325	100.669549059939	90.9121474599473	87.8839712338965	95.0493815729092	96.4331114590473	101.423536006571	82.8903995941675	129.219941860085	91.4389337987377	89.181499407022	79.448555991114	105.896877690408	95.4254947082035	103.041608816489	124.722709176065	86.9449979051531	107.219639210209	91.1798004214704	105.152625203697	106.003276726028	93.9709986044016	99.1285418863739	106.240087368522	110.194941773689	92.1714034721875	100.525875333601	126.29912230628	101.242025218742	119.088011983728	79.2835720001958	106.798551407879	127.377392111684	97.2431220903574	98.8841276803126	94.4375102234986	96.5443840442842	116.668052592249	97.0120927660446	106.094664363731	94.096691564992	114.643022179658	98.0552568836426	103.294820855947	103.281732512249	81.6370525315342	110.839036251641	100.688877987695	106.79909911747	80.8264880187923	74.3379072404523	87.3703537219954	95.770247963619	103.929130542599	113.590128065909	88.3224832278596	102.929719825856	90.8903872812497	106.543367164971	122.972357912974	99.8919083006185	106.578792705125	103.613015113296	101.034632792479	105.90620212532	104.295567980753	112.071257938611	80.552260882915	107.052133876595	86.8518220396955	103.431850766751	88.4372594607724	99.5015405767965	94.7819519503118	109.525981213142	88.7427785855128	79.5852195314608	107.538666331249	92.6971316366443	84.3938565538871	105.336863261681	122.033992656112	101.650375676892
"DNAH2"	91.9059694199259	100.269297693924	104.132971920239	114.25754215071	110.794625410801	104.311880679342	106.855073302294	104.297171606182	123.968568473987	86.361017347268	93.6175632259095	110.1084194225	99.0439544528285	103.509148762268	89.122681998896	103.625792759466	97.3651868599033	86.3750401366382	94.3206123917349	94.2223494738159	90.4494530461033	95.7489064289475	106.17190060402	96.2948621794207	96.8736464483127	85.124162381152	102.796002348074	95.8544312802253	105.668080755334	111.775926912274	107.503810885433	112.782090925602	99.7520916386479	85.8065426910458	113.869808908121	97.5335722790295	111.532951941608	100.474627464941	93.7204479084356	94.6677926639622	95.3229063019557	117.543912159922	105.580776933851	92.4955241305957	93.964490212438	107.153075902667	82.9704014663116	98.3150947237602	89.1046245613875	96.5185048929334	86.3813301879321	102.382507551511	86.3046910812195	84.0690930593886	105.905223398529	94.0478825557657	97.5788404662617	90.1399273401504	94.1310832368394	105.105455678023	113.172214726029	88.5566611697654	94.8038808928548	115.096493632578	105.810300568202	94.3759693510218	122.569141153414	101.058293123091	91.7091569928023	88.5932063821706	112.123738873129	90.9811048044843	102.874220492349	106.448907819407	99.5391606783063	87.2758547632796	112.814449066087	99.0643437349422	91.2738612796191	93.074593021061	90.6777099018298	88.2048413452103	115.137221881282	82.9366797237221	106.220427446653	97.7110646896471	95.7399707879478	107.596019488572	102.666833721519	89.9617055795629	117.513488886927	92.8376921806844	101.339397317966	97.5289372725306	108.112460738335	99.3627288017561	75.7422382401076	103.328468670197	88.3908917453939	95.3532992955496
"THSD7A"	87.8746136413395	103.389825445415	104.658317178185	108.95456199951	108.440710580886	109.795595951536	94.5500129878333	94.0609745611515	99.6852946353373	98.362280503942	102.511208501559	86.3644784632818	90.8313711671208	102.422686208644	92.524111901666	110.50020179503	111.842357204438	113.257866295326	99.1715760682199	108.348680624196	103.381367909628	116.732592150401	105.135857218208	100.845679834073	107.60405044288	98.2762716826882	105.861378303201	110.189584113244	86.8159890111524	88.7548707869008	111.635828485015	97.5746639028767	105.871862019595	80.9232130294699	85.0019736308943	103.196148625568	101.295452980029	99.0097653007522	90.4899410245645	98.1085321568375	89.5934244014192	88.8518546908992	103.22603745829	91.2841876810454	106.022878402483	110.40961173107	102.312339582963	100.453162908385	111.384359001664	98.4245259162217	108.909058513105	105.97181312035	104.228582401132	87.2850930835086	88.6501186715892	102.045571479476	101.767144696867	102.472622550255	101.782976203946	104.191092456248	93.2823406740502	92.162437214679	80.3131709311357	87.2150437561401	90.1579417706088	97.5740836483346	105.932083549458	109.771569263176	97.4006388025182	94.5283514491867	107.065964383614	95.7014380920521	92.6740719236446	97.9096412026034	87.2510061026952	92.7690545307591	106.989869150217	105.561028650362	87.5930167488451	117.793567389433	113.896012900303	93.5086295820371	99.038638678694	89.1916150598485	103.211252742226	111.969293645732	117.169590597402	96.8472501144886	106.751736247573	87.1397140046849	86.952866803739	106.157285783159	102.497551299777	97.2714008715002	91.5227321568615	111.005360791345	101.22258018041	111.046057097549	100.100250063257	82.4665858130859
"APOB"	106.427594599299	97.3028301101411	74.9431221582827	97.5459581770913	107.107005590712	121.358492251767	100.140528702586	108.55776253459	111.933734669655	95.3202582054325	100.097301605443	100.858152277318	98.0553772187108	101.568057109478	95.2321751684382	78.7395466232855	89.2357589513539	107.070146523236	112.507666495693	85.6090069653843	106.659643651071	97.7162429902737	110.223999155048	91.4376744128217	102.159072319193	99.5649314493672	93.8554448835686	98.4689079640039	105.208937488761	78.198336929532	88.7376966022786	91.2354629282503	96.2583184741378	93.2392579716109	103.24963790399	94.7866287619856	104.236377277716	114.788733109672	93.7890703918504	108.421421363611	106.602023815014	95.8610170199353	109.096140969056	97.5910540514679	88.5523610520788	105.456509256928	88.2618094601007	116.229939016539	99.7896920682891	111.142580953511	88.9847556965111	115.424061464683	95.8233189372694	89.6905061142894	114.49093902044	115.451929259022	78.8034902781572	109.348234674766	115.926629440764	105.899390824148	93.5000097540409	102.113709570861	111.599259005517	103.837713210355	93.9534305872307	109.014554860353	94.5313452595939	116.559471589082	83.022085886781	105.332994218039	97.0868552066774	114.427917579955	104.113011030796	110.563126711077	103.97692182424	112.816602221128	97.9222012580319	99.2493383446721	123.545422954141	109.928951546358	112.511651250914	83.4647853284692	96.8800296117285	117.359502818649	97.0011998893616	104.252600094552	95.6576563009282	99.9002914229172	108.839727107216	114.999867436509	98.3076656014963	129.718859384432	109.021134195076	115.726437838841	74.995597075502	98.6708885050226	107.497910546745	88.8873605462838	108.727487923459	108.708283232994
"FLNC"	111.530609832544	98.5485603573788	107.14584818114	96.7065160442945	100.964181139489	92.9306142860344	81.2587907579712	93.8581568570138	103.177795582233	109.068688567163	130.005016479613	98.3508164401115	92.1400013415216	99.5942079053428	106.48624566355	98.1707401224712	105.827748595842	85.3146333210798	92.885968696995	108.983276581664	103.374647828956	111.690093417721	98.7112882007679	101.112915723853	106.990160719421	105.225135720232	120.453528234067	100.357558383542	98.7317588517836	94.4622916477125	86.1720994355263	108.444656466452	106.157934262507	116.676936302589	92.5348283909377	92.121646149985	95.0134785037873	104.628855767014	87.7729056166237	108.353520209956	91.9531857672184	88.1309152030426	93.4752764852678	104.184554408032	104.169039180327	110.651770478449	97.094263086587	102.91508261718	90.8739420746702	97.1253869645843	100.321268140001	96.2383532677034	101.773535846618	104.0989180887	86.1684285461031	81.2888539537286	86.9048639104008	103.802442199784	93.5693714655777	107.930622827884	101.595482196299	90.4044262321046	89.070283706775	97.1078449272477	100.713653840243	99.4428257962685	112.591887481313	90.6657435832422	78.4841555490134	95.8209815472109	105.036849703231	90.0946221625958	104.768466574761	100.219909182392	103.174953152429	87.3650781112891	105.650354936503	88.821357980249	94.5975444976242	83.7429643663244	100.359476257209	100.153394196844	116.143845613234	110.479635354915	108.777793051671	89.29542888855	90.3632261975684	94.55254352077	95.6075467334115	97.0477387704211	100.232623788175	118.22305047306	107.527545843916	106.181940033488	96.4828615316122	112.145916306769	104.689002595634	83.3520072371951	94.8292619340935	119.592269723756
"NOTCH1"	122.878798625682	101.040464301811	100.998162377292	90.9693872745933	97.7889954136267	91.4992517137015	83.1508729578055	91.6741575966671	114.747396422662	86.9345428724823	89.3551337520631	105.332429316209	85.3085686487019	107.431704453318	97.0323264394416	102.769269553986	83.3577556778635	108.255314426473	92.3305459898222	87.2298892437018	119.526044428312	127.56702105793	125.666487886198	106.406092997823	97.8561879900357	95.2152973998442	85.0068015234121	83.744749423649	111.769661135582	103.690539781237	97.9928414198665	107.950402892277	91.9340859203521	118.066848704659	108.994788838371	93.8066554818886	105.154608991867	113.477973048868	86.0542240337424	105.916267608396	103.854030008101	102.688030421545	89.7609484335055	95.764311665225	114.758587912951	104.752464363036	80.0230479931093	94.3446864823092	96.2977015266366	98.472398150194	118.516895795158	108.237784801406	84.9966939215498	95.8353417801394	96.7672269143848	102.124854291053	89.0360499039663	97.1304479075531	92.762306825438	102.338081330049	107.023352015709	103.952642142579	111.254718785689	104.693038055003	95.5474262138222	89.7727277973082	112.525088336192	103.521152649208	100.021875540787	98.3467857152981	93.8807799494743	96.1889519030563	94.2868546105756	116.587406925529	91.833654687808	107.590984939086	84.4304139982419	104.039447421008	103.770479900196	105.773951810123	113.417075514485	105.664580511584	102.802166900584	98.1807856819471	98.7881589426916	86.0201313911468	98.6060135691489	105.917571385859	82.7122768539914	94.9539892400226	101.504844509457	109.174468145297	89.582859170267	101.60985530715	116.445539643862	88.3643020126297	116.923460043111	116.621333263773	97.4380077026616	88.7841087677446
"FBXW7"	110.81199059215	112.336711963133	95.86348469824	110.637729523345	111.12060500905	103.08264771037	88.7152272441423	100.858441546581	88.7291226998152	95.0992992587617	95.1818569886725	96.4065739808094	87.436674432673	96.4487191386015	105.546910828103	109.556603729755	97.6154199314293	100.07604017759	102.380648415075	102.667020227568	106.200879831446	86.8336043470049	93.0396554482104	108.902487052898	98.0702264928688	112.617255806236	97.2331433298324	99.2847573086647	111.643516413741	99.3979013141651	114.018184990076	100.085194346943	82.2083674093541	101.494167074035	94.9015155381933	112.460338567985	95.0423492903095	108.369989213069	95.5536720850714	115.336820577325	94.3729216132866	71.0950021444478	74.6389172520106	97.2344957598886	101.344837922694	111.697647422951	98.0301839351957	106.047751866326	94.4411929460714	93.1363297499457	88.7480444018807	105.876635066721	108.001431776467	100.851192481626	88.1088026478297	83.1984241579284	106.547843476948	104.954331678525	103.722834291635	99.4437075427726	109.123173605179	96.7027917131249	116.92577872385	105.973794443974	93.6548455223101	102.053224141037	86.799947151194	94.6190011410042	101.496565814021	90.4409811249902	95.8368187304131	111.967733799179	97.5342260920062	108.727737020882	106.409111317087	91.9032495569122	115.563378382154	89.0726050536983	93.6524046196916	78.2810769039253	86.1748751463526	134.447870679578	88.1456216175018	102.909360850929	100.675147402871	99.5076409496833	112.528695736835	99.3500568831736	94.7917476338379	106.543121830353	104.172339285726	106.338285733524	93.4428978582183	101.515604783957	98.8680486994146	84.7412099605965	111.921954036687	97.5175021745499	98.5194396883245	100.522246420496
"OBSCN"	97.0556783107651	98.9390017979388	104.490870490619	80.1649864847857	118.122741445302	102.204653349112	96.9152033193619	96.1445689471104	106.780221911993	104.051284116008	97.2684082259792	112.950251704225	93.3647672750822	100.890868496178	108.516079952046	101.537652311054	93.9105478581129	102.182976246039	109.429901453267	95.0953875205171	112.233380718253	115.460943665709	97.6948739438268	93.2283866638876	97.6965500865005	101.695686344554	79.5944581894173	98.4090071175857	88.6882797488848	102.479571090071	97.4891527009219	109.397627343095	109.388665334498	105.667008966831	102.958086277089	96.8559995095152	92.3176029115594	106.758609493395	81.5196339346786	86.0468743018629	103.153832239302	98.3731662034408	113.320025145695	88.2997366761255	104.19590234046	79.7489335954955	92.5486813114998	111.611611183067	102.178565929794	88.924435670822	98.5338752539798	108.548955497033	100.433088099237	119.214544317994	74.2339216087988	97.0942879958374	75.5197415353724	96.2017775263329	111.07712053115	99.4356998423818	105.334799930032	84.6451037894759	92.8551069622256	82.6146952079274	95.9238671253582	90.6190939467902	105.366330108264	108.110979303986	83.4648858386656	88.6449120118792	77.2600023326523	105.575531426249	102.272751112694	107.656282517119	96.7882091071017	76.8044964951318	95.4016192530028	108.18977836042	99.0070177157699	104.565806466632	118.962288978083	87.6501181304862	98.838988537826	102.395759597279	112.749733012477	111.730244123658	95.9491298363158	97.3477349079225	98.3500162533844	85.43989545181	103.059898300822	116.363635887769	103.118164427141	89.9522074151538	76.190899581048	93.8502805555015	93.711578906318	108.056560901553	103.379670717913	120.290964370928
"SPTA1"	98.0427189603725	110.274602956203	103.191279947815	97.4537725648766	101.560657244456	89.6424688626432	91.8996041902481	108.360566827339	111.585771762308	101.736781135639	90.0588188204932	88.3642872293071	105.870853489501	104.208771599656	115.173149848941	100.955076231573	84.9898723973736	105.81875657749	95.9990503700839	97.5839387073251	87.2363264080434	106.270691601813	101.699016672247	94.7599925539175	103.31577163415	94.8407590366467	91.1205804256555	100.804676474029	95.712555970338	100.545560056142	94.9889544930379	95.0988604707733	93.0995638871175	98.6600681493977	110.174175092764	101.032441518659	94.7161754574616	100.044164002196	94.1800063726455	99.8673147037659	105.51081572402	107.625435182177	108.930345593204	77.7104874793357	100.115197898673	122.658728495338	98.5595137497031	108.645086100856	105.126421123295	116.506830834648	97.465090436412	83.7232506201467	110.322551488186	93.5746548935545	91.5369989667363	105.662961165269	107.262101892934	97.6290325464154	96.7719963788576	107.858602587775	116.83137942964	96.7799313068257	98.6237402459591	101.08206043942	86.2193955568938	92.0319169862622	100.199998783281	108.155583027897	101.910186960198	105.586917575054	95.246186051718	96.364764009688	104.872133951989	89.3276961952382	113.477078583741	106.209906250839	85.3503380248245	97.9263426772614	94.3981678930561	107.465997505379	87.1802850484412	101.572960785979	86.8211842814627	105.12357621901	100.828881985121	105.381243106791	89.5547548122888	88.8773314508576	112.53388751	78.5320815786044	105.432575222755	114.411393367294	84.4870575165849	100.802134170886	95.1460305166314	96.8229027906616	106.311955044703	116.308975103451	103.645779096778	101.161470715591
"MYO7B"	109.319792843369	100.716262178123	103.006219728347	79.7739457848629	99.6056632543624	103.699707633136	101.180546588202	98.4522660724964	121.377530057258	110.734161628111	100.034531152524	92.0978453329853	97.6700907235604	77.2589292672116	103.940876788133	104.063285376893	102.313066058157	102.638347334685	104.181536214877	94.847682058505	81.6006840151078	87.8395735237741	124.82724707848	103.005417197149	82.055070445882	98.1325860701013	91.6495810276635	86.6595741161678	89.3251779469152	108.502075550792	81.7597435456658	104.757411764912	100.902065006507	87.4533051402761	100.125582117258	82.9156242420954	118.186805166178	93.8803685893172	105.037520882522	102.153148532403	96.6099053555289	96.4544386271275	92.0316750471979	121.532559520003	96.9896120327161	101.513573695382	108.438589740725	98.5839694668154	92.7829139256518	106.629811208244	117.090007497765	96.250649925078	110.650136514723	111.909888672192	107.072937659358	91.647746815137	122.184545448942	98.9629255393893	94.2717991975935	81.4178513918364	117.084471791017	107.317115660643	102.241154790441	97.8260411141085	106.554436574708	82.5806920804227	96.7469646762957	105.045553978948	63.6277105531746	111.80673277883	66.0526532839263	91.2297132032414	109.341182580127	102.731700566875	100.063177945464	98.0481191777334	94.3910578946213	89.9240867844418	78.0970030441006	84.7187660507413	92.6115270399231	109.390077695415	100.827963842127	81.1243993452361	102.923381204719	115.533246296942	111.958037997382	89.4807364298656	92.7073614070426	104.918978208539	103.828513878983	103.518591360844	80.7510390461489	94.2721071614582	89.7934859917922	92.4796281116936	111.380082713467	107.935561200567	94.5995294103328	102.88308295606
"DNAH8"	100.736454034795	106.526437798986	93.9831691613331	89.0013254824996	101.391756425289	102.307521131336	102.266215364119	90.2870184712712	100.793182827561	92.2986081277818	86.6631830716587	99.0109905783459	100.355856055353	90.4238680094907	87.1877347903866	94.6552608769084	104.929230936573	89.8990387342157	109.726802590904	108.455183490443	97.9496207373897	100.33371907633	103.328243180997	106.817050569946	86.6112833524916	104.844862374359	87.5921168848462	90.0726507986301	98.1583067232572	100.788857744851	94.2703881786148	106.274206229084	104.11075024389	86.5106472516417	101.114929343616	87.9695355527033	102.976929852456	76.7511110968438	97.9809149835216	94.2450298761189	105.530332549124	97.3441522782388	79.4217956844986	92.1130288670049	94.2187356804436	109.180885915361	90.1861100624041	89.3707366250821	89.8008195895528	93.1937796601501	97.3556098936173	114.800554469242	75.7892362319528	98.4478955212909	93.1186214460044	96.8320763617153	90.3215565694361	101.813944194474	113.273880152771	91.2715859341362	105.689603494624	95.3837548000886	111.018960263201	91.1881150543886	101.084190874698	89.1891200323236	95.7293782703383	111.381648467704	89.8845099644681	96.9548010069023	108.77812766616	76.1602853466439	114.435025341841	94.4808779769095	89.0604614924912	102.163738064694	81.4554314599661	128.340017254231	94.8660717569989	107.016818124012	91.1058438406689	74.8873600470357	96.8941167058279	112.199402999955	98.9210833385134	109.251022984976	95.1848007186573	107.183794928892	96.2353753032377	114.360407835631	117.360447973551	102.897563404876	90.1431636500172	78.7655011382485	100.541884778524	91.0104343833299	108.952146872372	106.098048343432	84.4024988380855	102.69343502802
"MUC5B"	91.7574545042156	110.069504576281	106.837154992475	111.101727636566	103.916132520602	101.350791926049	103.898573054006	76.9435645986629	103.540637813868	102.153297929606	102.171172142188	82.8471469373229	93.314468457349	106.368617821001	89.6180715139604	85.7346457799409	91.8627059654151	107.191978171699	114.751904239208	105.280257549119	94.9537778832111	103.92385079293	107.048499564226	99.4627908358375	105.852564816976	114.404121653795	96.7244504093266	113.536379813573	93.8897639729734	109.95217962587	96.2422951783117	107.121977327072	94.3847811050593	96.1378018805622	104.527429778425	123.81381887829	94.8038668567533	107.002843326313	100.040782899301	91.4661793914221	103.512944011517	104.91117185032	103.397415158812	110.889863606514	109.776928252679	72.618407490484	105.304757464601	106.849062406784	100.358523946126	95.5369795425235	101.232245563839	82.6443321077121	106.901862662492	101.991528276548	83.0790529196652	94.2921710072624	95.1963390258526	88.0323996731586	98.6302472388351	90.4158783752568	109.238437886991	104.388113628209	114.74815602959	102.391521983904	87.4192214739874	94.5021513356946	104.319169604964	101.674706696552	106.878139311318	97.8280821671421	89.048743510848	93.9009001606662	93.6452555311204	100.516745345561	95.9309546048097	99.8702763635632	108.334713790958	105.15454046697	91.0001124306118	108.310628460595	99.6703068632839	107.549673225746	90.1004196230909	103.624472351232	75.6982622519719	102.752408025271	78.1579794355939	100.54699778336	84.2291934533908	115.334927071918	107.175014510171	81.674864986978	80.5776629283588	101.380848563376	132.403474030667	87.6278705698318	110.92597076688	94.4373603064291	88.8783006585783	86.8909162745866
"DYNC2H1"	109.267089810855	96.0178267163691	90.3661416613329	90.8618531555114	105.546274213101	86.4635078455344	97.9325286529638	108.061151836674	100.63970056896	109.342316709649	103.809006119145	106.099123483469	92.4213464260625	102.895990863581	91.7276907884622	108.413235891684	107.681386340685	99.4085719591466	110.856264008753	102.815248218942	88.7707663829194	114.534377360044	107.144858458748	87.9646960235696	96.6576952199561	96.6387225200791	88.9315289695885	94.401504884332	109.077491513784	82.3641724646198	97.8009499402047	96.8129258044041	106.833106279151	109.935479232285	99.4698246841548	102.145403826481	107.481103789084	106.000193673824	88.073134205673	109.276073817435	107.039586593665	83.446587161259	74.3731143944274	93.1076741442929	94.649503240273	90.3381212845351	101.772668792134	110.609690831862	100.410636187196	98.30419053344	96.3654599526905	90.7760839702823	89.0930769410193	118.314267145488	113.713448500652	94.0401601188011	94.7308731803655	108.856863425717	110.859099900435	76.5978363835491	97.5730870356596	91.8674123199709	110.813190866557	98.8811930418216	86.6575715430529	112.340353432596	89.8242177442668	117.255318871881	97.1541949890818	96.7600374006304	111.198181125648	82.4571326231146	83.610290622378	111.955508780019	111.107284230963	100.739398605703	95.2043108786082	96.1123382646845	109.535485212757	104.39003604518	101.680797784058	105.700829143792	87.1763687014263	101.330870762518	108.979150040394	92.8364608907537	106.85543855316	108.883443122027	97.8248451831163	111.971952472296	116.759987063679	85.4377678836545	111.93058380281	101.953930901585	90.3182867996914	117.202675762651	90.6737190487046	101.199999260128	100.713095477738	77.5400344776926
"CD163L1"	93.9603400784077	106.946833595884	98.6602311919358	95.3438337155092	113.833356884478	101.229459706328	98.1815045981395	106.860874330356	108.72983785009	78.8004723969139	92.7313877510727	115.816730580148	116.707669533569	93.6065271228822	95.0353218413473	92.8407957554142	104.348463169391	104.300564900367	86.841469955395	92.4782694488554	94.5222420076349	106.434803270137	88.7291614570681	117.609629359369	83.3951444943154	97.4089958183473	88.11935723288	114.323668752096	91.6188465143847	90.4578488214072	97.9602878542832	96.6653775070202	76.4090154836286	90.6683117955604	95.1995172210835	96.1456529316823	98.1170200136865	112.436550195201	92.4961131368727	93.8366485546788	92.4447005362107	100.478275826467	82.9874400561032	105.758619955943	119.124681715933	108.145492858078	108.336996804394	88.6589158376024	113.140500680139	102.001824770048	108.885592330999	110.138089220694	91.9426569474834	100.049372900426	101.368593503384	92.2126195486519	110.780149880835	104.568428945753	102.717965577819	109.419662639557	115.513700101658	72.4277377143071	118.526342866179	101.023285443383	97.7263347584196	109.702904955497	88.0238294761241	96.2999556222456	123.609751866636	102.4837258294	104.012056167099	115.662390269355	100.230320402339	96.5241986784093	101.540472640516	80.9979492538421	80.8244696502969	95.403655225948	99.209358863923	115.90941288525	110.301170956816	116.231188342393	90.2291972084414	88.6977486850302	106.263211787853	112.292127252545	103.485462207996	105.501286486976	121.126173628178	111.356192348233	98.9920946092086	101.630972107534	103.879665204693	80.9717593078911	89.6216699082671	93.4035384161733	109.687604515383	83.8222638507407	115.632023914995	87.9345538306564
"CUBN"	89.7583985252556	101.285359882193	99.684564621233	83.082453530245	101.181665340945	110.477425928947	98.9243736747571	110.254520056852	97.1507523128386	91.2607420326533	98.4594438996101	101.537916678953	99.5207941271946	106.457152782371	112.733954457078	99.283440134939	106.096565004993	91.4375252224551	103.226717207784	102.681421248714	103.802134847357	103.108029070181	104.203043788762	93.6848371606241	94.3937526300294	99.0872564628764	105.654452958651	93.509766328324	124.880085952753	93.6989041306926	101.152174853886	76.3925953241317	93.5448582672594	91.7122531005266	93.2747000783935	86.1642819474457	112.71123892839	101.768187305054	123.714151189008	94.7948378438068	102.125289129818	96.2220216796931	106.518087817659	81.9482568662093	84.3081042248124	91.6379437259581	98.7101067036017	100.134409466464	109.483899192697	83.4023147523425	100.675948762183	95.0834855763816	91.5914173777819	99.4214461141692	98.2449632531268	105.62013198974	101.361141504939	95.9641162525585	105.326359510577	104.087151711777	90.3198671362064	96.1836553250836	108.224239355384	81.3337783627246	101.826239131814	107.289429822209	100.483390092091	98.0955781614347	85.6123584307771	94.3237655837004	110.276200816967	110.245607215088	76.9980727703026	94.755088359894	102.829908397238	125.373977107103	117.555034315607	98.6389261238871	97.223270648369	106.292059491264	96.250355038296	114.430729367122	98.0765627614688	110.389432501473	116.32560312953	94.665440824054	107.398634953369	102.799062310552	94.0960058829042	101.8019694656	106.534740699302	89.0981066417819	109.740846113542	82.3514309316387	99.464731981428	102.193103429607	97.5217278516767	106.135244038283	85.2438414665656	89.0478837193774
