""	"TCGA.61.2610"	"TCGA.13.0889"	"TCGA.24.1103"	"TCGA.23.1111"	"TCGA.23.2641"	"TCGA.61.1741"	"TCGA.OY.A56P"	"TCGA.09.2049"	"TCGA.24.2267"	"TCGA.13.1487"	"TCGA.04.1646"	"TCGA.13.0920"	"TCGA.61.1914"	"TCGA.59.2354"	"TCGA.24.1843"	"TCGA.24.2289"	"TCGA.10.0930"	"TCGA.13.1481"	"TCGA.25.2391"	"TCGA.04.1331"	"TCGA.23.1114"	"TCGA.13.0916"	"TCGA.24.1846"	"TCGA.13.1504"	"TCGA.20.1687"	"TCGA.29.1688"	"TCGA.29.1693"	"TCGA.23.1110"	"TCGA.29.1768"	"TCGA.42.2588"	"TCGA.24.2035"	"TCGA.04.1362"	"TCGA.24.1552"	"TCGA.04.1356"	"TCGA.24.2024"	"TCGA.61.1915"	"TCGA.24.2261"	"TCGA.09.1675"	"TCGA.13.0805"	"TCGA.13.0717"	"TCGA.09.2053"	"TCGA.24.1474"	"TCGA.13.1510"	"TCGA.04.1361"	"TCGA.61.1737"	"TCGA.13.0795"	"TCGA.23.1123"	"TCGA.23.1118"	"TCGA.04.1369"	"TCGA.13.0791"	"TCGA.24.1562"	"TCGA.24.2260"	"TCGA.57.1992"	"TCGA.61.1910"	"TCGA.29.1691"	"TCGA.24.2298"	"TCGA.13.0794"	"TCGA.61.1913"	"TCGA.42.2591"	"TCGA.13.0887"	"TCGA.25.2398"	"TCGA.61.2095"	"TCGA.36.2547"	"TCGA.61.1899"	"TCGA.23.1021"	"TCGA.13.0804"	"TCGA.29.1769"	"TCGA.61.2016"	"TCGA.24.1435"	"TCGA.13.1495"	"TCGA.23.1027"	"TCGA.25.2392"	"TCGA.59.2352"	"TCGA.36.2545"	"TCGA.61.1738"	"TCGA.20.1682"	"TCGA.36.2532"	"TCGA.42.2593"	"TCGA.30.1714"	"TCGA.24.1927"	"TCGA.13.1494"	"TCGA.24.1469"	"TCGA.09.0365"	"TCGA.29.1699"	"TCGA.25.1319"	"TCGA.61.2104"	"TCGA.61.1740"	"TCGA.31.1959"	"TCGA.61.2087"	"TCGA.10.0931"	"TCGA.13.0923"	"TCGA.29.1764"	"TCGA.23.2645"	"TCGA.42.2590"	"TCGA.09.0364"	"TCGA.13.1483"	"TCGA.OY.A56Q"	"TCGA.29.1763"	"TCGA.04.1648"	"TCGA.04.1336"
"DNAH2"	105.727395552458	98.4435746510968	79.021170402157	108.122454422092	105.096655712619	110.059734876122	90.4622073328008	104.087789140044	93.7274191399512	98.6750037198648	99.8995858374543	91.7058523236485	113.877088679576	101.024328607508	91.8744787807242	93.494443364964	94.1292412797043	107.0420650555	85.828460206628	91.3758969437573	100.598749090245	102.269399740732	87.0261185366547	104.6668491467	108.865810866972	88.0371155500449	95.5056494147804	103.914167889353	86.6059759201812	93.282765126553	99.2630177198791	102.763007248422	101.58637566089	118.869267193083	111.164161222768	93.5280437065911	89.1321072436956	108.261687516379	106.974826556788	98.5080307515476	93.2918009976147	103.194638590609	106.113042164447	97.2320061564208	101.870581094048	109.350711256085	115.080198835612	93.6972883114598	89.1228188816402	109.933001225753	87.2899454509337	105.076251259916	93.466276060811	87.5887238702208	112.886360165821	97.6833418974659	95.0230380029903	112.305717574447	112.300857178544	110.375473535471	92.8604083639833	93.039923981512	94.4231941413597	80.1043648646128	104.594856721349	101.611010306072	77.889534885795	93.0453159932572	105.348076281573	92.3789719124559	84.9960444719774	113.80418782469	94.263170481599	109.085082260965	100.257451796148	110.475252231254	99.9953946012352	103.732888651793	97.2629049030981	103.565911593796	101.286071743644	107.636039638229	80.0113130643736	99.5707940054375	92.2531427393724	99.2188520635846	86.7052478406794	101.018464568354	113.2440691619	104.019919761603	103.530519206006	100.548009191043	92.8821083943794	115.53317958658	98.3602894872356	107.969539904764	108.712739515489	88.5588377451984	97.9937433037552	108.93026962219
"THSD7A"	103.747244067787	80.8109017973016	89.9563802055066	94.9868934279865	89.1527999888604	108.17123601225	96.0199555014548	95.3356178482549	117.111585074759	99.6631522396237	102.753302996188	102.29212041805	106.671704462997	90.1016292506066	83.7068009448544	75.5683376281464	94.3198718472406	114.810193242172	106.107810097047	95.0200190104937	106.806778643598	92.9136687794646	101.902334854114	88.9357740741627	100.175147907585	113.226072168031	84.8259462383261	95.9797197192981	98.9257096653497	109.135754196031	101.094594862274	111.368585858226	92.4338521905291	104.598802603643	96.0330804359751	103.610056712696	105.721211512467	103.944156881754	89.4963465661315	100.331150400669	93.2192907504461	96.9790707520656	89.0730303182922	81.8934622448035	90.2305607331319	114.327737015609	104.278721526554	96.2396895287653	92.6991519656139	108.400911541925	88.7837587601402	116.108398654834	102.542676685635	99.0451790887221	87.1359681211309	90.1567355304282	92.2797101420267	96.5072319595697	102.939491313718	96.6171596546847	83.9050624324381	96.6711900160078	110.677094326154	103.713504069551	91.658605996868	113.935273740992	113.926873349713	105.390951538073	115.25002392586	100.529456864397	99.8696997844268	101.020037171479	93.2018563922804	102.065941774116	115.775692188109	85.9442773527447	92.5140491115577	87.9821684039732	96.4544159245633	102.86582179037	113.827470190922	95.3666959431274	89.2599170196935	93.3964714235975	81.9542582983266	101.188686372244	98.8898961037135	91.3340540495295	94.1474433750165	110.919739059843	100.211669566623	104.979244202818	106.50624475869	103.615023115693	112.020769862186	76.9020882017432	95.9425854841763	93.8827785418962	103.389969763543	95.6870825697219
"APOB"	95.7473227844392	98.0474115388936	105.357717222526	94.8911343404764	107.048329768776	93.3601171642276	96.887829370764	77.6021702417823	96.0562644697724	93.7767358177253	86.8770121662865	91.8500708171726	114.970494520807	95.3955879100111	105.689057065118	109.965485945185	106.436409567262	113.528879121592	102.415207979143	86.0408178292362	115.694217608577	103.534873961787	64.6041403880512	98.9217805796165	83.6614075927419	103.742955691539	96.8193880722649	118.849976268537	105.777231239361	92.327633362954	111.0018088112	83.091718932606	97.8936800623221	103.914276396	112.56966697218	92.1265005356689	114.247933841767	107.385849407399	85.1627263498331	104.804763905389	103.294678537852	105.173408285166	91.9299134800251	112.941958115155	94.0900327082466	88.252570128406	100.069976806619	88.9914839675595	83.7528483832409	92.9505815347282	103.094211473247	94.8078459322114	95.3945033221591	121.079419354128	97.5659196739086	114.226089303013	97.797062212211	96.7680592700607	129.959197771855	85.8444945149924	91.4723175461207	88.7972305696047	87.2480035961202	96.1906185644148	104.206191773738	105.86087667956	98.7734051927787	91.3991887109604	108.754303320336	110.174430515121	99.2198134196636	99.8261110485767	98.6195247347685	87.9918484344163	109.29323685056	95.1158615405923	99.6594079463044	98.1541262557847	96.8871540031225	118.042209006529	85.6888800873487	106.509647857893	101.44413533828	90.8055098483351	97.7797346851157	100.479420465525	89.4407680454417	96.7226537651024	85.1978624211369	95.2646451276922	98.9659998308203	93.5768468424017	115.323189802648	99.2865454988028	106.974171135714	99.1280649016953	91.2495027241679	89.8074006982128	103.382213659942	104.222236879616
"FLNC"	109.510128075768	74.0767233005401	95.4696291535008	87.8463595884499	103.309763499942	99.887187687496	107.960927132398	92.0493681487517	76.7850914354809	92.9063653844707	95.7347013265645	90.0655448538655	97.2511959655629	102.376614919716	103.33783306705	100.05113528409	97.6269289244381	96.700421643323	113.039648225257	95.7562279089193	108.11309021887	90.5280246352764	112.113976012162	100.502377393555	98.9962853792393	116.373415423102	97.5734271145871	101.357892087906	104.540568808579	109.202706203718	98.4642199790118	94.9653239101561	107.562650787401	88.127464849863	101.265202624962	102.644144424457	95.9392864845304	97.2886977862188	99.7302336998413	89.0132929933217	95.8175682459185	88.359134431183	115.056878013185	100.774504305459	109.267383784495	101.488930640852	100.868631829303	97.7822473660739	82.3463837019716	102.032977794156	88.0440667220933	101.093413757222	110.78707839069	81.0950104580817	105.628039479928	97.4188512653426	99.8260887357088	105.618640280421	101.025381710801	103.068857133024	91.7084928985571	98.5184466899126	113.678438068344	89.2536587235425	93.5635114452249	121.650583997461	103.007381150769	120.713425163437	94.2911746394053	96.8080959943686	101.031522750498	92.0219177034024	115.971839463016	86.7598130871161	99.1197730012593	92.3380153073788	113.235687774924	97.6297537370821	98.0394092005685	92.9122569045258	112.913924630315	114.187463770551	72.0253837309776	121.852315782155	94.6976262456743	91.3690607805752	94.2297184176853	101.119670389462	108.628928305771	113.383746576631	116.541766651831	100.716135229385	89.4150101272951	99.2065638879396	76.9991541033434	112.769389283022	99.4240279956031	90.3338643408113	92.9077058147918	96.6013636109879
"NOTCH1"	96.1076281828162	113.140021671981	121.653685018173	99.7744137165278	109.763274729764	106.196772562098	109.864283438758	99.8004488265637	113.641191953996	108.714454144087	90.735957523201	86.9383154099082	105.830758433707	97.3060273582909	97.8867744063106	107.910247638377	97.0142197429331	103.634987405133	96.6547142215042	96.3511266954058	87.2873207458853	97.6764699587907	102.908838201119	103.10879061609	111.29640049496	99.0440618111441	102.927408973891	98.3086089056303	88.0967716869784	103.291939859397	98.4374208918498	119.217353343254	90.0026551878062	104.443235591732	110.80061766988	98.8562174477279	100.491471875358	99.3840892691987	109.425149016619	103.331461779361	63.2870006815319	112.746798465397	96.8507254211722	92.2941943337411	94.9887556601984	108.048432970014	108.654067086752	108.329917110221	105.154540138583	91.0847682139729	114.505474005849	80.3829103911945	100.583093447688	101.842380518171	102.56447583071	104.408408402869	106.213757258263	113.709877420726	96.9499613223716	93.3683498733122	99.0866381155654	91.852400723892	104.042796180302	102.498343292958	99.9911489240828	101.396434741412	109.455050747699	97.018490572419	88.6808276669902	98.6533590523085	109.054285746851	92.8631255375697	110.033342926772	110.95054277574	93.4636997311985	105.23963201441	112.23177324614	97.9262580510455	97.5536621608228	97.9255549616676	87.4818477086223	97.6189619141286	107.396891361193	106.402754107002	101.895752151496	101.041823855619	96.4999935692581	103.077413268324	96.2864075107138	95.2883741255386	103.785635801029	100.55958996445	98.8442987053177	111.735974258217	97.5650218159149	85.8833610341865	96.5304361729724	80.9983236980372	105.229688803817	95.0189792367924
"FBXW7"	97.1566933820043	93.6445699896787	112.457466727481	107.012393004297	91.5666011960126	87.187612580358	92.0546833758257	74.8557487803569	111.322291327288	101.051380190372	90.7144207538876	85.6577822849212	105.033585262818	98.3044593034336	94.4890206960076	94.3680846320886	111.895625592297	81.7233726688613	96.1546010451152	97.8191930176491	115.04675884376	113.915556801619	108.147708773807	101.788874896836	94.888164097919	84.3996790172261	116.719131073115	116.218254343276	119.732099029607	103.976150415136	96.1362687493671	105.660447070156	90.5625547510675	92.4605600243318	99.6678688412882	83.6919645426047	89.6873483240691	108.494353676817	93.7101046479507	87.269671755687	89.7027113382522	95.4705177381187	80.9622946819096	95.0846175467398	100.577970176041	111.420390945558	90.3057031240799	102.315666348277	97.2220109532922	116.104403855784	103.867772099055	89.4046659839937	115.479235267494	85.4377124660113	77.2366100949894	102.542852229271	112.822240407463	107.898916301843	102.777277137124	97.4144445378232	94.4871272018535	92.0809794568151	93.0084347432028	95.1635725987224	92.0262573766947	87.0802296446375	107.147667745664	100.820378584462	102.434785770364	95.0606406642161	95.8528806511791	100.372768497409	101.889391609598	96.0201163197369	86.4875689714713	94.3441426581539	100.506627115827	113.827640283747	102.716836383341	102.263709280336	80.6447429131666	101.202517732296	99.2455751782058	104.30147285049	124.043543762413	103.892029917243	102.781317337666	103.095023720265	95.4312156242608	85.7606483460457	111.66283763823	93.4396149167793	121.943779366463	103.968932756127	106.151866092604	113.620699515528	103.748782119528	99.8118620586734	96.4635471641911	89.698688991381
"OBSCN"	108.574097780798	95.7002116130581	105.954980340696	94.125179744102	90.2942009513709	98.7573867362395	96.9118202848479	122.109520316974	92.2568368064129	98.1306473242614	92.810993977779	91.3715206676333	92.5675231802475	106.648689732666	102.583611289411	102.138262026989	78.9105879614195	108.937777440525	95.7883178801871	124.993517878994	108.069871010381	96.5577671979235	97.7765938747625	89.4021894221747	76.9194508065882	86.093558563141	116.979157233941	96.2698464782989	89.2396251670638	78.5213076001012	91.5318050621878	126.188093540079	99.6786893092288	102.110114236624	100.955011950514	90.1265971630242	110.305802226358	87.9177083765814	93.6919894101133	94.9811498444803	95.7624993160491	101.177537288341	99.2446131110165	90.1325906790091	96.3509318563386	94.9038255691723	91.0356376323718	97.0712762999811	92.1683481352348	93.1320751392403	110.175006059045	80.4185681877144	102.109623282726	118.673692877757	105.580059179897	99.7437567242779	92.5290321215478	95.1889678133433	85.0003873232595	89.3571193701317	97.019548219228	118.874840907775	105.189701455006	105.064130880477	105.095494526967	78.1583939198703	87.1863845255389	101.883224053822	91.007924941579	100.877709726807	86.743414355035	107.102329956177	109.647100973081	88.1650353212989	102.946445945589	96.1791491419713	98.7491167708258	100.678916733436	94.0514077300819	95.9179403506035	109.210183751189	93.5821455578844	96.5389951807727	102.261977870424	119.285544574794	89.14072840215	100.404138856385	93.0003391124854	86.3588648748789	112.199433936972	83.998440555333	106.449520921759	100.405109329449	103.018159845635	115.100498806187	96.211902492941	100.148764690356	97.5647079534598	92.2192123871232	107.500359396296
"SPTA1"	117.196272991206	98.3068166769804	100.048844495382	93.9327205858121	82.2846865135707	101.757416545018	103.614447660256	85.1123777008723	85.8962503400641	67.8681146757917	95.8520943048188	117.037992038142	91.8312241454614	92.2444908479466	86.24789553589	109.770826641022	99.2671799600454	92.8087506574158	90.4164476708552	101.451738898345	100.645769808026	93.0257801484127	114.348308432557	90.2636547654756	102.747074765978	112.858308529755	109.186736650477	86.5353597301619	101.939511635973	80.8515008730723	78.2707319800993	86.0081922046454	84.8549750189347	98.6324792007194	94.897027276974	82.1820439177435	107.965517680036	110.577020430989	89.7618712005168	99.3438369813179	109.238530458539	113.599312667118	102.559823623272	100.289019048064	101.198565779867	74.237728422763	89.8217882732935	96.7949267894632	120.607304777588	109.156849290053	111.839006321555	100.173904663806	103.962851242597	95.9519313671208	96.6498053254832	95.6729650019132	94.14570993059	102.412445853041	88.0381045069029	101.973447679984	87.369029174596	104.112558001513	100.421497227482	89.6624266361146	98.5262279280458	96.8536624019646	106.532277467835	91.7691441776836	87.210701849314	89.3559210800556	112.558821524246	91.1987122913516	113.28581999832	117.091258714259	108.80788392267	92.7619238494013	109.846089266596	95.1871999504708	89.664479750125	105.584486693849	93.9866323005135	94.7197075652782	117.675031363853	110.352877371758	77.9129628241052	98.044538003516	81.6339589249837	107.040419425938	100.733081864356	88.7108090614496	122.718061806392	114.494456709215	81.2796525230401	102.709899576388	115.134083646879	111.09425977144	96.5477875937271	105.933608087194	107.9730322811	94.1120281615869
"MYO7B"	102.700549009372	106.122181739891	102.793607820553	110.966402150003	96.7752965835405	116.927737944727	113.98791104838	88.3924812438077	81.6547241930336	87.2438129683615	99.9433210685947	93.4436740352602	118.70283681062	80.8073886897076	85.272458508973	97.6583889736418	108.634028692737	109.405095198264	102.491163084429	85.221965567541	113.440537105334	105.854134413108	101.896091246226	94.3866348919678	93.7782513915836	93.9292765148693	102.323148455863	79.1131926084046	110.860403857353	101.417616196777	92.820937996273	101.540370742677	83.8096548023583	100.132439946545	109.086135839376	88.8494999500514	93.3278466434468	123.743440238252	107.890621122077	83.4314621499986	93.1088336395499	89.4168122670712	86.6513820368085	91.9645239081605	93.441607515232	98.0904555918766	109.206903124963	82.7133502679871	103.39455899185	98.5384102194599	88.3143576322831	115.616787902846	103.278149671516	88.9429181005758	116.427076618467	105.260002763128	110.369158736001	105.252696934034	90.8094223862359	77.7086123923763	110.877666213782	104.959378121478	111.937073761012	105.088331184869	99.6462574128531	89.0352583206504	106.418604997661	86.0165563617987	93.8607188830903	107.111505200522	107.171897960987	93.9125987468986	102.475975589847	104.938913769768	120.63908292996	99.4222027189691	99.4513383767004	102.254636412406	96.0756927186882	110.532760731961	107.284157864538	105.496740898963	103.783038391332	97.0270131892159	97.3292561626863	74.8427331396754	110.953870305239	94.007739271477	93.34949011456	107.4591098325	92.5287216357663	97.4736512533231	98.0509564821325	105.97104150618	101.562716946047	123.182990199217	110.890597963697	108.123438949942	90.9454847700145	113.564859891244
"DNAH8"	95.7781599021236	106.783401772227	92.9409387473237	97.524903229197	86.611992576455	106.421327172069	99.439295803576	114.577382249557	97.3098646206957	107.629063178864	106.334489194949	88.8683137437405	91.7274695595374	120.193325396334	85.5479032715413	108.486605539548	110.747074614509	81.2884240905611	88.2112063000613	109.292434867967	105.418977718844	70.0489700972057	90.1841255982735	87.1710134033453	98.8849117402378	90.2006810143448	104.222089188242	98.9838165756161	100.787259308043	117.507759017449	116.997827600831	90.8656416596148	96.117862522242	106.801055870467	96.1248387543915	115.864904804153	102.334976507161	95.9975257560405	112.005161870202	99.918561576836	88.7646081284125	100.378117370799	122.737436373971	72.3742310639435	109.433719637066	103.387034817112	106.858444214546	94.898209779794	110.663868854178	92.336396656326	95.0223248773372	97.8615626937963	109.771651049793	100.085003225057	115.701388368247	105.99289803913	104.731882717854	98.8796629997718	101.37609118865	81.3408929452746	106.656489969398	95.2252051744063	98.2437985133035	109.908737688711	98.4674177942069	102.168032207003	110.415910793612	87.072596689295	74.6611987723041	99.620093034654	113.516626438943	112.611097624821	102.296565949486	115.704539631062	124.287412417098	89.1764465883717	103.712731253405	120.7572726848	108.00645249503	99.1276148459319	110.331878468484	92.7951452479935	92.7782376436246	99.2171452950496	91.8824982836033	96.1361234356346	81.304231024945	100.073676597033	103.635328371361	96.3263656555274	90.081640727543	104.646566766598	100.317433183961	97.1202225454337	108.028197545375	104.138832432662	102.120919290889	108.394717313078	90.3896452485835	106.41450685252
"MUC5B"	88.1088670514042	105.679519724717	106.280171529572	98.4009828667675	106.881560281461	112.822330323492	83.0112650844589	78.1012405128001	81.6607142272033	95.9318485655719	94.9081922634404	85.9449455363164	109.507126935843	104.35210514869	96.3871157537883	106.539708905653	97.94147369784	111.470027171805	104.955932831457	97.1197934473563	98.4593495913363	101.019857427368	99.2169882570608	119.866377658248	98.8589537230572	103.024279012816	99.5213523763139	94.0560399919758	114.701833636331	109.4561025795	99.3080672005914	111.910049719351	96.2139702288166	99.4427463349312	120.610544005518	92.240338374518	118.62195044318	109.916158721417	112.525728589014	109.205929811624	112.888334527161	105.823049294363	101.458764219883	98.3097816123385	102.410710449879	108.063675534295	83.7368355796423	101.462713209557	112.548038884879	99.6168479514756	96.3236081059025	99.6476226908812	103.847682308033	97.0354542337757	120.81978263767	99.0328269894199	80.482891455096	111.351933315045	89.6399365133418	113.776929770339	89.5210410327299	82.3857865914435	85.6306435814518	100.382290526321	113.200911166978	91.0874274498082	93.5202510310144	104.430346811177	108.085230500624	76.8155542675412	93.8069374405495	101.174229305246	101.97619824932	86.4788182590924	116.021805889437	113.64925450575	96.4676847902068	94.5708224158989	98.4405968965829	108.914089190123	106.222016492796	92.1284680447688	99.9276752537545	92.6095598191885	104.714343372445	103.067645391861	90.6635155248183	116.884824087833	95.3631760731336	107.046195134328	107.505110989631	92.4090809904627	83.4862519514873	94.5110688047714	94.3470450886379	104.65148989797	104.743561365783	82.4924269310456	97.4266415719005	111.117011939121
"DYNC2H1"	96.6896702112099	94.2745739607387	114.802139600857	93.7422174926493	100.712806522506	101.405469735474	102.318525451413	107.390626811284	91.8553198122503	87.9168221611939	91.4299138067127	98.4935631321236	97.338276489393	110.501688321549	107.907099647306	84.0942997372612	95.6638616754193	94.9700890512927	98.2229569387376	114.093724561135	94.1766834825201	102.0675920093	109.007417595755	100.71184730399	88.1466974797265	97.4310299276378	84.0648742070012	97.8410692487606	127.143311452987	98.8623629784116	87.2181115934984	113.370973902928	84.0495133575408	95.0090198143933	95.6735534826734	93.4390757163901	99.4384688810669	109.634778024336	93.0597217980673	103.832263427314	109.661603673587	105.958087222092	95.6622035157804	81.8959775968695	101.749465359801	85.1752298091399	107.217007676883	103.659809416695	97.137462333957	105.510383601443	97.5100037421385	99.5375352828997	97.4466636511021	103.951075527873	93.6737401721231	118.455901344168	101.575876875583	114.272605573917	95.3600019945931	106.609114195761	91.9664591808161	94.2985152144806	106.414980272034	96.1079467401058	100.094097697056	107.465573981178	106.38402750001	99.8009850461683	103.848433018821	94.3076235879229	105.219722333885	105.487140975623	104.992478519002	112.666947826801	85.5637176533186	115.180261830783	95.3445591296835	103.139682743804	94.1003766243789	97.9776607513692	92.9283028076499	108.416700139682	116.271605225526	106.64912164809	82.7955311640362	102.212466090982	89.664545407479	98.8417038283784	101.53849449642	96.8966684853538	102.309384336983	93.8682289662416	108.346030315215	102.280152613102	112.99191333247	112.067055144559	95.0841008626938	99.0286976272782	104.108363778133	91.1459461783603
"CD163L1"	90.6017067348998	86.3670874372166	110.834299100833	109.004346356002	121.897523592792	88.8749731681943	98.8090932902944	96.5599123145724	101.635721223786	95.6067734312165	116.161675768129	96.0599308757122	89.009178183034	96.878851593496	107.14657846324	103.094231329139	98.1777621559186	114.25898368332	107.747339357196	100.537680012201	108.86588633178	123.444262283484	85.5389521434421	95.9790597417123	98.2441560535262	89.318073463804	119.491258382975	100.752599984631	111.163496843378	112.71334616767	94.2459226574874	104.604332959443	88.9106333998097	91.7307283645334	93.7034725401046	90.3495101335624	90.2276800566201	100.996929345932	94.6385136555211	92.6941136417862	85.8045177395769	96.4736229689746	89.1027084580111	97.7441663417249	89.7140904695429	94.5692981944707	88.4019671031696	93.5465075447494	96.6898442790822	97.8458187890034	106.363553249991	92.6392618982698	104.670235971014	75.8709419495182	98.8355415178501	99.7524476356669	92.5994084664563	97.8581940000271	99.8072581612694	98.7205286866115	69.3995788738047	99.4986878467029	87.9560308034085	107.115257237661	102.735643907995	100.141295437888	77.618904910068	92.7463561515322	111.982832988523	88.9478899470814	112.352068575629	97.8531064938294	87.4979148214532	106.444976958811	95.9799432614684	96.2051997817017	115.645185007734	124.00450181173	100.787033670271	119.206666752294	104.613338526745	113.685311420161	91.2596097391044	97.6664750387933	95.6114676536929	97.247163351996	86.5110808542962	113.551879188388	108.118047536125	110.156301757692	114.004579839418	88.3766344124978	119.497529260564	110.418763926777	114.111025006718	109.64543445724	109.620687222652	114.342330833554	96.0495980363996	89.6105868006117
"CUBN"	97.4106741688122	96.112777556621	91.8675574333591	90.0580637073377	88.4229240069852	96.603230280381	117.724928534604	104.558767415117	108.555192220504	96.2441925405702	109.938664068383	102.520693197479	84.6578245692639	100.936176173045	94.3484648270199	75.140178101144	95.6892132702154	99.8066004442915	112.479463764931	116.067677783535	77.8884303206096	94.3912091641652	99.2852290467837	98.0423424239588	94.7873623403867	74.6861184147951	111.866645559439	121.669253902978	109.887581040167	98.6480164906833	86.1035551461392	116.775275954438	100.555006767778	97.1016801302618	92.191025448343	107.468633202894	109.494848315133	93.4709782490656	100.889765702832	107.033313022332	101.514710558763	89.7586680622728	91.153076562736	90.9835215090216	105.235085665954	96.2529710072628	101.66036677949	110.320059594169	106.223833332095	102.074472420191	109.970657240816	102.874195035459	95.6924957560266	86.6900210928761	83.7311924261554	106.192107120508	108.019194066263	113.594722017497	111.274335534933	102.633297411051	90.286241781309	91.7508731608555	114.768645672134	100.767784801494	107.489213387125	110.854314348994	80.8782243293544	102.784590686143	81.2016113877015	103.454684211816	115.351030581889	87.7258575366035	105.811756576537	101.374683060387	97.2900944262412	116.546098406768	99.5447528405507	94.2331843912088	104.430090719927	84.836410868422	89.836163205259	99.0218420172124	96.4288366047211	92.4257925827081	112.338279981445	109.111088325582	102.207648941809	98.2458221968787	100.747664266471	94.7435468934353	105.393389217023	107.746226731299	91.5700852980391	110.096209356138	86.5441915826074	84.2189978824418	99.1768475953996	91.8083722064971	110.820442422779	109.861577259951
"POLR2A"	103.943791682216	102.779141324505	83.8112315077641	108.492503858804	111.816880640923	83.3523536073753	103.434221654436	108.781102625448	91.8003687312026	94.9855760485329	106.968458594058	97.1729356226804	87.9369014036608	78.4681224941343	114.180143034291	97.2156089270389	95.7539038956808	93.619262735803	95.8378324250254	99.8277287640764	98.4511171890616	91.9777862640604	92.0385639087087	96.0677822165706	97.7890485141597	95.4907277176072	111.741501477948	106.454049654015	89.7407267294431	99.9027737448834	84.9740749202908	109.669119704238	86.2738106181851	95.0746069607133	101.123041769719	106.779055362519	101.932172412104	86.3799537171202	110.294935179188	95.8137759835463	80.3109767713871	106.145544432608	108.598402147376	106.096216137296	96.8999737322681	94.8790628812591	110.535543132427	111.974253977423	119.179589402457	97.5836851225786	105.557934132964	114.15715342818	119.195727129369	82.6456180244813	98.2296017642332	97.5581592131804	89.9904039735135	90.4768960034268	102.446046905146	96.805238891461	92.3814870391703	92.9863633487595	88.6689110711235	91.6088954561248	110.302281609306	107.705866756101	104.067901758978	89.1873775228439	99.9279075857212	115.155192834258	114.942757408771	108.798887574028	108.845547329885	96.1634783592993	129.553715893868	120.687066792705	110.35126340867	96.7727570157198	105.867298504433	106.506588722719	99.6602205136095	95.3346359197996	98.5600650159646	103.181190778041	110.810187071651	86.665102886296	107.472158079916	113.228392837455	92.9009115394398	91.4907119062155	111.258747512838	81.8789708965326	99.7747884154295	105.360374118235	109.438872711146	112.921618249295	104.958205587166	88.8940152072655	100.523596505032	93.0131702671516
"SLIT2"	91.4814290797614	91.7691887842798	98.9034430051176	108.057022889764	94.7263163839182	109.288517617203	93.7695021764527	90.4153607708768	98.7639724002432	104.966125757788	116.999706729654	108.676676125342	80.4997472714069	103.579930710265	88.5424321901	94.4756624066646	86.461803235692	104.982710003921	95.7028206432596	94.5736094944044	88.7288655053607	122.854328282459	84.5456051686385	99.0986439089901	94.471221291839	103.544112305624	94.9416083171502	98.0266734926709	116.944258892193	115.297724848613	109.312537192913	85.5735204950199	113.713157196375	109.751101486539	108.705995959165	112.965362586423	89.8269936170936	104.530202517109	105.211586452874	114.674296081972	108.652517099614	90.7171846928486	96.1258329888875	100.059117742816	122.715755183114	110.980553631337	92.1540609047751	100.716266323817	109.742272332607	105.402463481892	101.283095589895	104.323650749152	92.5030236186987	104.020871027928	92.3841420482819	94.3779840681473	96.8620378610365	93.019906330368	107.116683919094	114.785385108351	114.56607029085	111.510234036888	85.5577774521843	99.8221853001155	95.1562116804769	95.8064093571115	83.1328173625916	88.8149142297786	104.009734087642	99.4502670975339	87.2164264429646	94.7584505820894	101.678454217719	119.696313148191	93.1817620302707	108.052158850244	69.9597039823357	79.1462882491952	96.2636484717211	89.8530524430873	87.9747899730378	105.459118706583	114.046452349268	103.126766387697	86.5574887302881	107.881990389371	103.916520051165	112.376595395437	95.635051633068	98.0031004754805	98.985590778682	86.4616842607727	92.6914707494748	112.58211880324	98.4388324362517	107.679695199766	97.876948377162	109.637475020413	112.549203544704	91.5387132406531
