Gene	Weight
FAM72A	0.180950116397418
FAM72B	0.187932660294594
FAM72D	0.177859039353945
FAM73A	0.0585922866062517
FAM73B	0.00994418909100979
FAM74A1	0.0224498741048195
FAM74A3	0.0474088789892221
FAM74A4	0.0228604346246126
FAM75A2	0.0135783861903072
FAM75A3	0.0046470738642629
FAM75A5	0.00501029712632163
FAM75A6	0.00278632197577244
FAM75C1	0.105358823846313
FAM76A	0.00539139732129502
FAM76B	0.0277545875989067
FAM78A	0.02991913446939
FAM78B	0.00933205088020061
FAM7A2	0.0396717666554372
FAM7A3	0.0484397766093449
FAM81A	0.0546266545182698
FAM81B	0.0483887357723963
FAM82A1	0.0979968574426141
FAM82A2	0.0345864308298213
FAM82B	0.0265503407778301
FAM83A	0.0204752144707393
FAM83B	0.167308805245091
FAM83C	0.309349389099831
FAM83D	0.0712864243768359
FAM83E	0.0842212732178097
FAM83F	0.0941620305567886
FAM83G	0.0833046706528289
FAM83H	0.0680514877654815
FAM84A	0.0618800225361915
FAM84B	0.0386656867029986
FAM86A	0.018692753063776
FAM86B1	0.0353730079641845
FAM86B2	0.0419899343699644
FAM86C	0.0496915757168066
FAM86D	0.035987460583839
FAM89A	0.0811838415347392
FAM89B	0.0384391087256214
FAM8A1	0.0450233170066343
FAM90A1	0.19390596104546
FAM90A7	0.266346518507606
FAM91A1	0.0467202496425357
FAM92A1	0.0364563128838736
FAM92A3	0.00648960140682492
FAM92B	0.0759107283116754
FAM95B1	0.0451259666128569
FAM96A	0.0128847408241683
FAM96B	0.00432705006840352
FAM98A	0.000779826297430314
FAM98B	0.00259956323303275
FAM98C	0.00169471689260159
FAM99A	0.38191249651099
FAM99B	0.187036942783808
FAM9A	0.00615356210967948
FAM9B	0.046586420940141
FAM9C	0.136311524510062
FANCA	0.123195043982301
FANCB	0.119196352711778
FANCC	0.00456783349763591
FANCD2	0.141425297639445
FANCE	0.062153198029313
FANCF	0.0511395200798487
FANCG	0.0923789899034627
FANCI	0.123720515761178
FANCL	0.0669746312648602
FANCM	0.00238534505479266
FANK1	0.0154330966156536
FAP	0.0664153507691653
FAR1	0.027405326366679
FAR2	0.0438795014314758
FARP1	0.00723755988620369
FARP2	0.0446538838785778
FARS2	0.00513118239237708
FARSA	0.0634549261999089
FARSB	0.0390862638336892
FAS	0.0225965370306422
FASLG	0.0128203027123124
FASN	0.0541287641263018
FASTK	0.033715513173605
FASTKD1	0.0316706100570972
FASTKD2	0.0159096587503494
FASTKD3	0.03410546840572
FASTKD5	0.026699877160242
FAT1	0.0868357109956863
FAT2	0.0192297144224664
FAT3	0.140643564362018
FAT4	0.16621240209892
FATE1	0.0131033055886068
FAU	0.0322181917368745
FBF1	0.01461352679012
FBL	0.0842791627629664
FBLIM1	0.0291808352944341
FBLL1	0.011490609250967
FBLN1	0.0689536732108441
FBLN2	0.0821468345723618
FBLN5	0.090320556388438
FBLN7	0.0802484480714345
FBN1	0.0950331877006412
FBN2	0.161130719832599
FBN3	0.198793038011176
FBP1	0.261270569903181
FBP2	0.33493732145192
FBRS	0.0172863238310128
FBRSL1	0.0299551553162452
FBXL12	0.0231905347804582
FBXL13	0.0420354770425911
FBXL14	0.0309695449068417
FBXL15	0.00203959270477253
FBXL16	0.0363294041878046
FBXL17	0.0597450277036574
FBXL18	0.00669783719742368
FBXL19	0.0562689117653403
FBXL20	0.0177756081753581
FBXL21	0.0683086815764183
FBXL22	0.0776905982480467
FBXL2	0.0389261467556646
FBXL3	0.0331231928078101
FBXL4	0.0214352525409808
FBXL5	0.0442890717333245
FBXL6	0.0914804525388614
FBXL7	0.0373910729642559
FBXL8	0.036769297562368
FBXO10	0.0207540529327902
FBXO11	0.00387593860942302
FBXO15	0.0175085903470578
FBXO16	0.0762183697838958
FBXO17	0.00791219313605387
FBXO18	0.022018379917445
FBXO21	0.075402210933521
FBXO22	0.0200694512606237
FBXO2	0.0343347315799253
FBXO22OS	0.0396895886259133
FBXO24	0.00100985110213946
FBXO25	0.0363625334302078
FBXO27	0.0257534052637463
FBXO28	0.0109174729719612
FBXO30	0.0486971429970133
FBXO31	0.0620552416613955
FBXO32	0.0148146324153423
FBXO3	0.0465539930195503
FBXO33	0.0114593075083693
FBXO34	0.0116685436156042
FBXO36	0.0144661382257602
FBXO38	0.021658852905305
FBXO39	0.0511979645010239
FBXO40	0.328759634099849
FBXO41	0.0920917648965782
FBXO42	0.00979625117914593
FBXO4	0.0319555364107431
FBXO43	0.148766368366379
FBXO44	0.0121137493446604
FBXO45	0.0510113672171101
FBXO46	0.0451560988735949
FBXO47	0.0265764648276307
FBXO48	0.0362410720369304
FBXO5	0.0984975474981577
FBXO6	0.0291414341198627
FBXO7	0.0174810501289274
FBXO8	0.0523601543864268
FBXO9	0.0205848399538508
FBXW10	0.035329898118346
FBXW11	0.00732598747620192
FBXW12	0.00372573588603435
FBXW2	0.0184065406824735
FBXW4	0.03777191998141
FBXW5	0.0226473360566223
FBXW7	0.0493828915671585
FBXW8	0.0289858576800759
FBXW9	0.0948688246878433
FCAMR	0.402555758639543
FCAR	0.00647485487069824
FCER1A	0.138410292396551
FCER1G	0.022983225050252
FCER2	0.253073842837536
FCF1	0.0152247286355193
FCGBP	0.167502145654843
FCGR1A	0.0263175434963745
FCGR1B	0.0415265460524157
FCGR1C	0.0359224726352983
FCGR2A	0.00488214931345433
FCGR2B	0.0560236077576837
FCGR2C	0.0202288114185603
FCGR3A	0.00272591734541582
FCGR3B	0.131340806775413
FCGRT	0.0698325900528744
FCHO1	0.19405468816822
FCHO2	0.0703182808517418
FCHSD1	0.0384013721607501
FCHSD2	0.0228424782345823
FCN1	0.0665801012284458
FCN2	0.396622857723159
FCN3	0.344831778538449
FCRL1	0.199404471045686
FCRL2	0.15181856393884
FCRL3	0.148210306067444
FCRL4	0.111337309630732
FCRL5	0.0754596882597601
FCRL6	0.000925758391863847
FCRLA	0.186107656683376
FCRLB	0.0273092875530527
FDFT1	0.00228671008370105
FDPS	0.0569800031796419
FDPSL2A	0.00900934701673529
FDX1	0.0632804326642465
FDX1L	0.0459463247077517
FDXACB1	0.0604378659735716
FDXR	0.00816655242242519
FECH	0.0573617666455237
FEM1A	0.0391187417460362
FEM1B	0.0314845848837074
FEM1C	0.0304250029355346
FEN1	0.0962133815403361
FER1L4	0.0257439410339287
FER1L5	0.157615421835016
FER1L6	0.322141706426025
FER	0.0884375268764281
FERD3L	0.00419222908662397
FERMT1	0.0945423409346853
FERMT2	0.0882552206414659
FERMT3	0.0321905573163922
FES	0.00102339395548861
FETUB	0.530852755387694
FEV	0.243764270132433
FEZ1	0.108704873861737
FEZ2	0.0378324920392557
FEZF1	0.0355113574063768
FEZF2	0.102337492355884
FFAR1	0.0312696255653627
FFAR2	0.0933479514476868
FFAR3	0.086047937788769
FGA	0.830334173053163
FGB	0.880299464310308
FGD1	0.0700760930418868
FGD2	0.0156636153905639
FGD3	0.0656773699258614
FGD4	0.0606510085606537
FGD5	0.0614405321584775
FGD6	0.0632329990082733
FGF10	0.18805220212466
FGF11	0.0255115756041361
FGF12	0.0425095839343492
FGF1	0.208162549115255
FGF13	0.0555427473426235
FGF14	0.154912634800103
FGF16	0.0222889055341694
FGF17	0.265532269478137
FGF18	0.245293479201376
FGF19	0.153392420251559
FGF20	0.0421316731469784
FGF21	0.341250793931643
FGF2	0.209110513468129
FGF22	0.0347577148777846
FGF23	0.0230633692855412
FGF3	0.310341841214683
FGF4	0.0182855581101857
FGF5	0.085126205584158
FGF6	0.033569484179835
FGF7	0.133922975979658
FGF8	0.111272276877306
FGF9	0.032977710352622
FGFBP1	0.224497360705666
FGFBP2	0.244123061202239
FGFBP3	0.01290852049468
FGFR1	0.0407823004639361
FGFR1OP	0.035973114721444
FGFR1OP2	0.00563824786408178
FGFR2	0.00969464473642898
FGFR3	0.0968340000654266
FGFR4	0.131327538324954
FGFRL1	0.108081060717063
FGG	0.770948240903206
FGGY	0.053808674529417
FGL1	0.740251158906755
FGL2	0.160966183434681
FGR	0.0962067236001061
FH	0.00461292504559998
FHAD1	0.0400668281381148
FHDC1	0.0412385660914747
FHIT	0.0233739397218936
FHL1	0.206274881238024
FHL2	0.01457202806079
FHL3	0.00873397701545622
FHL5	0.243897175448874
FHOD1	0.0226325741584373
FHOD3	0.139057341635242
FIBCD1	0.0315149310381477
FIBIN	0.0641872948033836
FIBP	0.0769942357414313
FICD	0.0478074181705952
FIG4	0.00851693904686994
FIGF	0.335817964265109
FIGLA	0.0207669732254629
FIGN	0.0411744153961789
FIGNL1	0.0644690915778922
FIGNL2	0.0457112558461966
FILIP1	0.0135496552105267
FILIP1L	0.0900186237605246
FIP1L1	0.0333369373332694
FIS1	0.0187696005198956
FITM1	0.195889581250084
FITM2	0.0249914640777021
FIZ1	0.0224758955307326
FJX1	0.11434904684843
FKBP10	0.11975523336906
FKBP11	0.0119812481157144
FKBP14	0.00901134788276723
FKBP15	0.0246138463578986
FKBP1A	0.0347462784053068
FKBP1AP1	0.0738908126399546
FKBP1B	0.0112930097041065
FKBP2	0.00410263080911016
FKBP3	0.0309729437931672
FKBP4	0.0614877383159835
FKBP5	0.102449006025788
FKBP6	0.00124535653383847
FKBP7	0.00147164744565407
FKBP8	0.00273764670273854
FKBP9	0.0275643123948136
FKBP9L	0.0166700725875774
FKBPL	0.0698146866382721
FKRP	0.0216968121205033
FKSG29	0.0795919960681732
FKSG73	0.000113374218202094
FKSG83	0.0023781516174787
FKTN	0.00646946176443603
FLAD1	0.0815990196577049
FLCN	0.02061029700028
FLG	0.0661175262578976
FLG2	0.303099906523727
FLI1	0.107363900292789
FLII	0.0201860651706368
FLJ10038	0.00866483774263758
FLJ10213	0.0386533966110272
FLJ10357	0.0171735694165331
FLJ10661	0.0230074450140571
FLJ11235	0.06340057523078
FLJ12825	0.0739908206020985
FLJ13197	0.00946487468846861
FLJ13224	0.0617909068252301
FLJ14107	0.0372866010654908
FLJ16779	0.0274919738121244
FLJ22536	0.056336002359507
FLJ23867	0.048205245961012
FLJ25328	0.00141461791195546
FLJ25363	0.00421113875506318
FLJ25758	0.0174320350798435
FLJ26850	0.0517551175197799
FLJ30679	0.00737032409220937
FLJ32063	0.296263816903648
FLJ33360	0.0339390867957335
FLJ33630	0.0211163067951985
FLJ34503	0.0452505846101885
FLJ35024	0.0179198288952289
FLJ35220	0.00919448835514523
FLJ35390	0.00622236251720478
FLJ35776	0.0202403372715992
FLJ36000	0.00489190894755901
FLJ36031	0.0214738606149851
FLJ36777	0.0196161346807536
FLJ37201	0.0229129631732501
FLJ37307	0.0623710922200024
FLJ37453	0.0302769072075945
FLJ37543	0.0853791100494894
FLJ39582	0.00660505372512933
FLJ39609	0.0131045017794572
FLJ39653	0.000723255431728985
FLJ39739	0.04849516317198
FLJ40292	0.0348632029898657
FLJ40330	0.0121042227533538
FLJ40434	0.00884544969476535
FLJ40504	0.00623069542850541
FLJ40852	0.0506946110395403
FLJ41941	0.00668387258859902
FLJ42289	0.079574609655375
FLJ42393	0.0305448672442718
FLJ42627	0.00496690494276672
FLJ42709	0.0320491969631014
FLJ42875	0.285177327160113
FLJ43390	0.131496416696928
FLJ43663	0.00192055287061257
FLJ43859	0.00513653292376387
FLJ43860	0.115370764898998
FLJ43950	0.00818599954880977
FLJ44054	0.107870027894145
FLJ44082	0.000703148455197457
FLJ44606	0.0172922404732192
FLJ44635	0.0530212777048482
FLJ45079	0.023271097430132
FLJ45244	0.0845658230517373
FLJ45340	0.0082928596928354
FLJ45445	0.00119941455253429
FLJ45983	0.284540731173455
FLJ46111	0.0191613143553367
FLJ46321	0.00889369690968478
FLJ46361	0.00253341031441012
FLJ90757	0.0234493709174828
FLNA	0.0640905713124084
FLNB	0.056020786879544
FLNC	0.191862523007237
FLOT1	0.0460272170542044
FLOT2	0.0111106423662884
FLRT1	0.1147892044215
FLRT2	0.049380892908496
FLRT3	0.12218003422942
FLT1	0.127875330127422
FLT3	0.105838102665983
FLT3LG	0.0357372451540824
FLT4	0.0925344867880486
FLVCR1	0.0332150822717835
FLVCR2	0.0970624879480387
FLYWCH1	0.0439164187814738
FLYWCH2	0.0170105332412423
FMN1	0.0609987580009577
FMN2	0.151575464047872
FMNL1	0.011044774196544
FMNL2	0.0190714665211176
FMNL3	0.0309602717229196
FMO1	0.146176170126467
FMO2	0.222848346105995
FMO3	0.309795621367348
FMO4	0.0932429030040737
FMO5	0.325815882411315
FMO6P	0.0355515458595488
FMO9P	0.198075171991755
FMOD	6.03040642073738e-05
FMR1	0.0544221067827068
FMR1NB	0.0119215016346857
FN1	0.000612560226288813
FN3K	0.0449269862152129
FN3KRP	0.0149963304556099
FNBP1	0.00388181348442459
FNBP1L	0.000547810188784582
FNBP4	0.025295684263613
FNDC1	0.00468187008203321
FNDC3A	0.0556061609706998
FNDC3B	0.00662300214904822
FNDC4	0.0949896872277983
FNDC5	0.152964568339083
FNDC7	0.0130144680521555
FNDC8	0.0265974857894952
FNIP1	0.0185336343708566
FNIP2	0.170149315569667
FNTA	0.0494533005066345
FNTB	0.0240368902376871
FOLH1	0.119753254168826
FOLH1B	0.19111842824961
FOLR1	0.133508914036185
FOLR2	0.0240542673480698
FOLR3	0.105106029720446
FOLR4	0.0268267257438441
FOS	0.100368198443262
FOSB	0.15878669838662
FOSL1	0.160964917855244
FOSL2	0.00643303910505805
FOXA1	0.234527446962726
FOXA2	0.090095671081318
FOXA3	0.168922349403539
FOXB1	0.168120075661645
FOXB2	0.0222773313805456
FOXC1	0.0391902955755888
FOXC2	0.183549275102123
FOXD1	0.0450076781867627
FOXD2	0.11007334908285
FOXD3	0.048425507597705
FOXD4	0.0201983726077935
FOXD4L1	0.0169234154313358
FOXD4L2	0.0146670178547994
FOXD4L3	0.0209022251151329
FOXD4L5	0.0101590688565303
FOXD4L6	0.0262575822974236
FOXE1	0.304233058488574
FOXE3	0.0687715366297875
FOXF1	0.258239945800092
FOXF2	0.155869526030443
FOXG1	0.0613880865766376
FOXH1	0.203773797553807
FOXI1	0.264065983766858
FOXI2	0.178955479880322
FOXI3	0.340882681061926
FOXJ1	0.160852774694519
FOXJ2	0.000589271111163451
FOXJ3	0.015133769055848
FOXK1	0.0127380105255058
FOXK2	0.0421129307041242
FOXL1	0.121575523866333
FOXL2	0.0168461874998029
FOXM1	0.215054627140501
FOXN1	0.0584097248720764
FOXN2	0.0102470836105306
FOXN3	0.0947096682809113
FOXN4	0.195763810584996
FOXO1	0.0637033410553346
FOXO3	0.025219200511168
FOXO3B	0.0349043599809369
FOXO4	0.0226041025509872
FOXP1	0.0704984084323745
FOXP2	0.264423042923232
FOXP3	0.0370350392856793
FOXP4	0.0721163685023884
FOXQ1	0.0431894210130167
FOXR1	0.0538415257320676
FOXR2	0.00147198263193986
FOXRED1	0.0226306878110546
FOXRED2	0.0508689508913934
FOXS1	0.0797850448431337
FPGS	0.0339769396007255
FPGT	2.84251903910684e-05
FPR1	0.0538782742052866
FPR2	0.15251717858922
FPR3	0.0188071069716029
FRAS1	0.0423624088069639
FRAT1	0.0143539345075667
FRAT2	0.0668962668097696
FREM1	0.149909151028713
FREM2	0.200726504038961
FRG1	0.00437051028532697
FRG1B	0.00574889179677803
FRG2	0.081069811264926
FRG2B	0.144729570100735
FRG2C	0.182830422085562
FRK	0.0551559329606402
FRMD1	0.178765087585919
FRMD3	0.1337500135004
FRMD4A	0.0422235312860703
FRMD4B	0.0014080773529459
FRMD5	0.169098764133472
FRMD6	0.106894624520451
FRMD7	0.195395891919755
FRMD8	0.0439229478119469
FRMPD1	0.101285560104855
FRMPD2	0.0649667112823369
FRMPD2L1	0.0825456177539593
FRMPD4	0.195652752084568
FRRS1	0.00729297046413154
FRS2	0.00753815082907168
FRS3	0.0197392719834232
FRY	0.149426811770892
FRYL	0.0700018157238846
FRZB	0.00372305570399475
FSCB	0.00640054451551695
FSCN1	0.0576095594073549
FSCN2	0.00374969684161033
FSCN3	0.066299753489147
FSD1	0.122222347146164
FSD1L	0.00708533594351541
FSD2	0.175347684657513
FSHB	0.0199158136485013
FSHR	0.0265140229765232
FSIP1	0.0788660654850189
FST	0.0165899258995544
FSTL1	0.0547577078214186
FSTL3	0.0838179245668938
FSTL4	0.017153278629664
FSTL5	0.092094087295235
FTCD	0.427699663241326
FTH1	0.0500495580931749
FTHL17	0.00619279757272904
FTHL3	0.0411658635695513
FTL	0.0389796483428466
FTLP10	0.00521731581271477
FTMT	0.0273435762295503
FTO	0.0609735933651027
FTSJ1	0.0470081287252514
FTSJ2	0.0258524562864662
FTSJ3	0.0181248802003984
FTSJD1	0.0286810419655909
FTSJD2	0.0275376564332574
FUBP1	0.035593305625793
FUBP3	0.0142974294162364
FUCA1	0.0614182633442775
FUCA2	0.00110812717248969
FUK	0.0412663897361107
FUNDC1	0.0412643752107215
FUNDC2	0.0354398633208784
FUNDC2P2	0.0557822342985515
FURIN	0.0434081101220473
FUS	0.0584775102811385
FUT10	0.0120246895432
FUT11	0.00260728641995836
FUT1	0.0180646880522406
FUT2	0.0495153042648264
FUT3	0.176190323810391
FUT4	0.0640719697693995
FUT5	0.0819871745298545
FUT6	0.345996844668142
FUT7	0.0151888541245309
FUT8	0.106633456137962
FUT9	0.220394367383319
FUZ	0.0460868021173613
FXC1	0.0200654659327689
FXN	0.000675056956104776
FXR1	0.0514547484022716
FXR2	0.0203298545513184
FXYD1	0.160869474899526
FXYD2	0.580007023982019
FXYD3	0.0879402820264964
FXYD4	0.345533944216214
FXYD5	0.0165498161532025
FXYD6	0.0566500325196418
FXYD7	0.136277044365857
FYB	0.0271936663429629
FYCO1	0.086161325598751
FYN	0.00358676798881358
FYTTD1	0.0302424749056079
FZD10	0.133511293986737
FZD1	0.0628802640155545
FZD2	0.112309810083663
FZD3	0.0788815666956866
FZD4	0.0497054648993089
FZD5	0.0369744344110595
FZD6	0.0382072370265414
FZD7	0.00221007194839643
FZD8	0.0226671960649948
FZD9	0.00631060515959618
FZR1	0.0178440832853452
G0S2	0.190419295076583
G2E3	0.0419444628199096
G3BP1	0.0412699783746032
G3BP2	0.0167528476363877
G6PC	0.711869695633861
G6PC2	0.108024641799744
G6PC3	0.0159803360726783
G6PD	0.00116241868180227
GAA	0.0296732897151682
GAB1	0.101759972765511
GAB2	0.103422871037877
GAB3	0.0748601890913497
GAB4	0.165835205408655
GABARAP	0.0131721211466111
GABARAPL1	0.116630325473846
GABARAPL2	0.00947279178265951
GABARAPL3	0.00525215811674054
GABBR1	0.0117539169111217
GABBR2	0.00429782832524366
GABPA	0.0114280344694966
GABPB1	0.0463698432755701
GABPB2	0.00468909898642478
GABRA1	0.243528688946842
GABRA2	0.274231541425362
GABRA3	0.107874823283276
GABRA4	0.221191537777141
GABRA5	0.139962134285918
GABRA6	0.00542919646491019
GABRB1	0.184670830163008
GABRB2	0.0279738957228961
GABRB3	0.13699817475001
GABRD	0.0521198196634809
GABRE	0.0765956977038996
GABRG1	0.0393995124675505
GABRG2	0.0925668247130112
GABRG3	0.0651877409837845
GABRP	0.143254383951375
GABRQ	0.0392457432694362
GABRR1	0.174920243483084
GABRR2	0.0137101309670752
GABRR3	0.00235699476956599
GAD1	0.041381296243437
GAD2	0.178303614996985
GADD45A	0.0291955937720731
GADD45B	0.154138013463165
GADD45G	0.151955186395748
GADD45GIP1	0.059044965837998
GADL1	0.211800033351054
GAGE10	0.0093179044759173
GAGE1	0.201181929345583
GAGE12D	0.4673071792089
GAGE12F	0
GAGE12J	0.329259401330211
GAGE13	0
GAGE2A	0.271801601666727
GAGE2B	4.6655828749258e-05
GAGE2C	0.0918671817963527
GAGE2D	0.290418213238044
GAGE2E	0.000130214052419457
GAGE4	0.357886548703733
GAGE8	0.00216461328989044
GAK	0.0138672049789847
GAL3ST1	0.0844676076142963
GAL3ST2	0.111326639971147
GAL3ST3	0.00241082891010554
GAL3ST4	0.0620008330678481
GAL	0.0860386800826572
GALC	0.0483948399641106
GALE	0.00789358245627017
GALK1	0.0309802293508923
GALK2	0.0554978498488469
GALM	0.0524717995967415
GALNS	0.0120648578005657
GALNT10	0.0480878045922299
GALNT11	0.0398260992512827
GALNT1	0.0135377799566886
GALNT12	0.0308254422266979
GALNT13	0.0106893985991865
GALNT14	0.0283430422997517
GALNT2	0.0234229850751473
GALNT3	0.0392704621904132
GALNT4	0.0294175555014329
GALNT5	0.145408622862733
GALNT6	0.0664079885439712
GALNT7	0.038038518706763
GALNT8	0.0997701108202208
GALNT9	0.0108553004400788
GALNTL1	0.0909511751206215
GALNTL2	0.212852076958016
GALNTL4	0.105760333153156
GALNTL5	0.022950289560769
GALNTL6	0.067680200875317
GALP	0.10791747677133
GALR1	0.110920488510353
GALR2	0.0992090479812471
GALR3	0.084920450983903
GALT	0.0404328714789503
GAMT	0.196100111567848
GAN	0.0943192778020279
GANAB	0.0315511291623548
GANC	0.0449476090280895
GAP43	0.123756143020115
GAPDH	0.0837388300189917
GAPDHS	0.0425027200249978
GAPT	0.0178043284858251
GAPVD1	0.0314778399528412
GAR1	0.047754798057379
GARNL3	0.0605535837495923
GARS	0.0366228232349891
GART	0.0578725917684675
GAS1	0.0464260283356433
GAS2	0.0919430597406819
GAS2L1	0.0287431785597198
GAS2L2	0.0209809284215574
GAS2L3	0.0400216581676037
GAS5	0.0969756591187522
GAS6	0.0435745570264646
GAS7	0.0630353051289239
GAS8	0.0155584959977328
GAST	0.501833621794911
GATA1	0.0719106255569609
GATA2	0.140355487410021
GATA3	0.230281885392886
GATA4	0.0612217667602235
GATA5	0.00773911548837293
GATA6	0.0138153228201019
GATAD1	0.00452041480282046
GATAD2A	0.0377894707841825
GATAD2B	0.0479662857629723
GATC	0.0511839609993082
GATM	0.282623967270742
GATS	0.0433831092261078
GATSL1	0.0563736575651762
GATSL2	0.0499545036114818
GATSL3	0.00416111513656136
GBA2	0.00894832989980823
GBA	0.000823921932869286
GBA3	0.354994929614046
GBAP1	0.00109718554343371
GBAS	0.0236821983441917
GBE1	0.0599638464854621
GBF1	0.023638272733531
GBGT1	3.25400012034697e-05
GBP1	0.0424640686376188
GBP2	0.0302303527435108
GBP3	0.00938091265328937
GBP4	0.0184159122628483
GBP5	0.0448166760657482
GBP6	0.456649969177754
GBP7	0.391103578079802
GBX1	0.0860326401259457
GBX2	0.0782993911824939
GC	0.765608871288367
GCA	0.031342582493775
GCAT	0.0196366229984498
GCC1	0.00183217137863298
GCC2	0.0492605443451181
GCDH	0.00768267875463898
GCET2	0.11558254428255
GCFC1	0.016702716457643
GCG	0.42496756962927
GCGR	0.328776353130481
GCH1	0.0823725437618452
GCHFR	0.0495082817640406
GCK	0.0822945810396482
GCKR	0.361971185399046
GCLC	0.0522086107515732
GCLM	0.0161467251885998
GCM1	0.0782044494101548
GCM2	0.00486429654029412
GCN1L1	0.0208467628508069
GCNT1	0.0415826194649688
GCNT2	0.0958529891358918
GCNT3	0.205341801441616
GCNT4	0.190736864537905
GCNT7	0.050647437259127
GCOM1	0.285358162868613
GCSH	0.0160926277299447
GDA	0.157749464404837
GDAP1	0.0530708594861517
GDAP1L1	0.0401317295351157
GDAP2	0.00224388590681514
GDE1	0.00430297059060641
GDEP	0.379009454120973
GDF10	0.144883784084958
GDF11	0.10833809827308
GDF1	0.0849160901206231
GDF15	0.137305125944755
GDF2	0.331588785540195
GDF3	0.0209147174222141
GDF5	0.0394747685368775
GDF6	0.0257826768540162
GDF7	0.203468055614177
GDF9	0.0414832728193938
GDI1	0.0185174144827187
GDI2	0.0287934139660692
GDNF	0.0274110053165694
GDPD1	0.0019743480673379
GDPD2	0.0351214949556114
GDPD3	0.0487061247145445
GDPD4	0.00309754496295621
GDPD5	0.0309477648106282
GEFT	0.00479619860261538
GEM	0.189425714805311
GEMIN4	0.0210740316985553
GEMIN5	0.0153416582939001
GEMIN6	0.06896846909687
GEMIN7	0.0566361727739062
GEMIN8	0.0149451947066328
GEMIN8P4	0.0627707540737276
GEN1	0.0665590849999776
GET4	0.0320678445779122
GFAP	0.185341243565094
GFER	0.00697107585456131
GFI1	0.0725048710150959
GFI1B	0.119152314739579
GFM1	0.00611942002026691
GFM2	0.00414836216768602
GFOD1	0.00141010014049765
GFOD2	0.0444971593731589
GFPT1	0.0279667473887347
GFPT2	0.040479971995119
GFRA1	0.131929919857585
GFRA2	0.0962668221797344
GFRA3	0.0029207923438037
GFRA4	0.0223829189967355
GFRAL	0.0115341252136717
GGA1	0.00420685979357764
GGA2	0.0303780671518733
GGA3	0.0365346349609977
GGCT	0.060134007331713
GGCX	0.0285948684936162
GGH	0.0213498100964821
GGN	0.0463876056659094
GGNBP1	0.0728747519227244
GGNBP2	0.022021947811681
GGPS1	0.0293004155109062
GGT1	0.153831959010313
GGT3P	0.128833491812189
GGT5	0.119264954319203
GGT6	0.0480253513984946
GGT7	0.0449273494295294
GGT8P	0.172042014286942
GGTA1	0.10229069327261
GGTLC1	0.4350512690681
GGTLC2	0.187456625746022
GH1	0.037037741153568
GH2	0.00233252758333191
GHDC	0.0586706411380254
GHITM	0.0202803558202357
GHR	0.259393668688548
GHRH	0.0352307929364705
GHRHR	0.0484776129574759
GHRL	0.222336863803347
GHRLOS	0.0285264723258742
GHSR	0.00947247329824985
GIF	0.651061445161999
GIGYF1	0.0349517742537735
GIGYF2	0.013951671732055
GIMAP1	0.127201385740245
GIMAP2	0.0224052445772558
GIMAP4	0.0701688639616565
GIMAP5	0.102530098506582
GIMAP6	0.119108282032844
GIMAP7	0.120202947430161
GIMAP8	0.150772671041353
GIN1	0.0204710997554082
GINS1	0.186048258540002
GINS2	0.107117724389821
GINS3	0.0706067792183937
GINS4	0.15948679603441
GIP	0.242044148193205
GIPC1	0.0397865715736428
GIPC2	0.201209321173807
GIPC3	0.104969445708288
GIPR	0.0675742723453398
GIT1	0.0139999316752356
GIT2	0.0204621046538137
GIYD2	0.0219831742827612
GJA10	0.00363510318450545
GJA1	0.0286049160701781
GJA3	0.0321649616028276
GJA4	0.0156426403269237
GJA5	0.0413607757050165
GJA8	0.0789379811924334
GJA9	0.00132981000600676
GJB1	0.0696504345476788
GJB2	0.138193683241563
GJB3	0.00610782302764571
GJB4	0.102140080636771
GJB5	0.148195322156251
GJB6	0.272355902445446
GJB7	0.112453997776214
GJC1	0.0633475917149978
GJC2	0.0165651622176341
GJC3	0.142129138102444
GJD2	0.0590569144197639
GJD3	0.162209215085434
GJD4	0.00536268597020171
GK2	0.001372857292207
GK	0.146368666072511
GK3P	0.128679561449569
GK5	0.0102479814140393
GKAP1	0.00733661931332589
GKN1	0.814217612264231
GKN2	0.684758877318876
GLA	0.0115536933179778
GLB1	0.0164608753609852
GLB1L2	0.0278409904326204
GLB1L3	0.171524838202522
GLB1L	0.0161335637886371
GLCCI1	0.0654343607875545
GLCE	0.0202240748548958
GLDC	0.0338522318060874
GLDN	0.0489961828253263
GLE1	0.0123858651212962
GLG1	0.0308922082899803
GLI1	0.0830597454461513
GLI2	0.0438098251299002
GLI3	0.0146846633421309
GLI4	0.0763962870022125
GLIPR1	0.046698774920155
GLIPR1L1	0.0365419094412188
GLIPR1L2	0.0462237002818057
GLIPR2	0.013636026167228
GLIS1	0.0776673854302499
GLIS2	0.0305932046473523
GLIS3	0.0527709532999081
GLMN	0.0539977774804211
GLO1	0.0334254752072271
GLOD4	0.00128764751152192
GLOD5	0.00443475721888977
GLP1R	0.00954955717754353
GLP2R	0.270421053634187
GLRA1	0.018779075306261
GLRA2	0.0813606483624463
GLRA3	0.271913013407859
GLRA4	0.128035944450982
GLRB	0.0040343413346998
GLRX2	0.0160542969072235
GLRX	0.118043263017179
GLRX3	0.0514874094252332
GLRX5	0.0277929648540506
GLS2	0.149731988634918
GLS	0.0980746853429823
GLT1D1	0.152015102050706
GLT25D1	0.0643711859094108
GLT25D2	0.0919554297670162
